mes,lote,cod_distrito,distrito,año,waste_type,amount,category
AGOSTO,5,13,PUENTE DE VALLECAS ,2022,varios_residuos_de_construcción_y_demolición,282.877,non-recyclable
AGOSTO,5,18,VILLA DE VALLECAS ,2022,varios_residuos_de_construcción_y_demolición,121.233,non-recyclable
AGOSTO,5,14,MORATALAZ,2022,varios_residuos_de_construcción_y_demolición,323.288,non-recyclable
AGOSTO,5,19,VICÁLVARO,2022,varios_residuos_de_construcción_y_demolición,80.822,non-recyclable
AGOSTO,6,11,CARABANCHEL,2022,varios_residuos_de_construcción_y_demolición,58.272,non-recyclable
AGOSTO,6,12,USERA,2022,varios_residuos_de_construcción_y_demolición,36.42,non-recyclable
AGOSTO,6,17,VILLAVERDE,2022,varios_residuos_de_construcción_y_demolición,50.988,non-recyclable
SEPTIEMBRE,1,1,CENTRO ,2022,varios_residuos_de_construcción_y_demolición,77.07,non-recyclable
SEPTIEMBRE,1,6,TETUÁN,2022,varios_residuos_de_construcción_y_demolición,22.08,non-recyclable
SEPTIEMBRE,1,7,CHAMBERÍ,2022,varios_residuos_de_construcción_y_demolición,5.04,non-recyclable
SEPTIEMBRE,2,2,ARGANZUELA,2022,varios_residuos_de_construcción_y_demolición,75.58,non-recyclable
SEPTIEMBRE,2,3,RETIRO,2022,varios_residuos_de_construcción_y_demolición,18.08,non-recyclable
SEPTIEMBRE,2,4,SALAMANCA,2022,varios_residuos_de_construcción_y_demolición,308.02,non-recyclable
SEPTIEMBRE,2,5,CHAMARTÍN,2022,varios_residuos_de_construcción_y_demolición,310.18,non-recyclable
SEPTIEMBRE,3,8,FUENCARRAL,2022,varios_residuos_de_construcción_y_demolición,75.46,non-recyclable
SEPTIEMBRE,3,9,MONCLOA,2022,varios_residuos_de_construcción_y_demolición,31.4,non-recyclable
SEPTIEMBRE,3,10,LATINA,2022,varios_residuos_de_construcción_y_demolición,13.62,non-recyclable
SEPTIEMBRE,4,15,CIUDAD LINEAL,2022,varios_residuos_de_construcción_y_demolición,148.898,non-recyclable
SEPTIEMBRE,4,16,HORTALEZA,2022,varios_residuos_de_construcción_y_demolición,217.144,non-recyclable
SEPTIEMBRE,4,20,SAN BLAS,2022,varios_residuos_de_construcción_y_demolición,161.307,non-recyclable
SEPTIEMBRE,4,21,BARAJAS,2022,varios_residuos_de_construcción_y_demolición,93.062,non-recyclable
SEPTIEMBRE,5,13,PUENTE DE VALLECAS ,2022,varios_residuos_de_construcción_y_demolición,92.232,non-recyclable
SEPTIEMBRE,5,18,VILLA DE VALLECAS ,2022,varios_residuos_de_construcción_y_demolición,39.528,non-recyclable
SEPTIEMBRE,5,14,MORATALAZ,2022,varios_residuos_de_construcción_y_demolición,105.408,non-recyclable
SEPTIEMBRE,5,19,VICÁLVARO,2022,varios_residuos_de_construcción_y_demolición,26.352,non-recyclable
SEPTIEMBRE,6,11,CARABANCHEL,2022,varios_residuos_de_construcción_y_demolición,105.008,non-recyclable
SEPTIEMBRE,6,12,USERA,2022,varios_residuos_de_construcción_y_demolición,65.63,non-recyclable
SEPTIEMBRE,6,17,VILLAVERDE,2022,varios_residuos_de_construcción_y_demolición,91.882,non-recyclable
OCTUBRE,1,1,CENTRO ,2022,varios_residuos_de_construcción_y_demolición,10.84,non-recyclable
OCTUBRE,1,6,TETUÁN,2022,varios_residuos_de_construcción_y_demolición,0.0,non-recyclable
OCTUBRE,1,7,CHAMBERÍ,2022,varios_residuos_de_construcción_y_demolición,5.42,non-recyclable
OCTUBRE,2,2,ARGANZUELA,2022,varios_residuos_de_construcción_y_demolición,44.76,non-recyclable
OCTUBRE,2,3,RETIRO,2022,varios_residuos_de_construcción_y_demolición,14.08,non-recyclable
OCTUBRE,2,4,SALAMANCA,2022,varios_residuos_de_construcción_y_demolición,374.74,non-recyclable
OCTUBRE,2,5,CHAMARTÍN,2022,varios_residuos_de_construcción_y_demolición,256.52,non-recyclable
OCTUBRE,3,8,FUENCARRAL,2022,varios_residuos_de_construcción_y_demolición,83.044,non-recyclable
OCTUBRE,3,9,MONCLOA,2022,varios_residuos_de_construcción_y_demolición,30.46,non-recyclable
OCTUBRE,3,10,LATINA,2022,varios_residuos_de_construcción_y_demolición,14.02,non-recyclable
OCTUBRE,4,15,CIUDAD LINEAL,2022,varios_residuos_de_construcción_y_demolición,146.095,non-recyclable
OCTUBRE,4,16,HORTALEZA,2022,varios_residuos_de_construcción_y_demolición,213.055,non-recyclable
OCTUBRE,4,20,SAN BLAS,2022,varios_residuos_de_construcción_y_demolición,158.27,non-recyclable
OCTUBRE,4,21,BARAJAS,2022,varios_residuos_de_construcción_y_demolición,91.309,non-recyclable
OCTUBRE,5,13,PUENTE DE VALLECAS ,2022,varios_residuos_de_construcción_y_demolición,185.97,non-recyclable
OCTUBRE,5,18,VILLA DE VALLECAS ,2022,varios_residuos_de_construcción_y_demolición,71.13,non-recyclable
OCTUBRE,5,14,MORATALAZ,2022,varios_residuos_de_construcción_y_demolición,169.68,non-recyclable
OCTUBRE,5,19,VICÁLVARO,2022,varios_residuos_de_construcción_y_demolición,47.42,non-recyclable
OCTUBRE,6,11,CARABANCHEL,2022,varios_residuos_de_construcción_y_demolición,67.852,non-recyclable
OCTUBRE,6,12,USERA,2022,varios_residuos_de_construcción_y_demolición,42.407,non-recyclable
OCTUBRE,6,17,VILLAVERDE,2022,varios_residuos_de_construcción_y_demolición,59.371,non-recyclable
NOVIEMBRE,1,1,CENTRO ,2022,varios_residuos_de_construcción_y_demolición,11.02,non-recyclable
NOVIEMBRE,1,6,TETUÁN,2022,varios_residuos_de_construcción_y_demolición,2.14,non-recyclable
NOVIEMBRE,1,7,CHAMBERÍ,2022,varios_residuos_de_construcción_y_demolición,1.94,non-recyclable
NOVIEMBRE,2,2,ARGANZUELA,2022,varios_residuos_de_construcción_y_demolición,66.1,non-recyclable
NOVIEMBRE,2,3,RETIRO,2022,varios_residuos_de_construcción_y_demolición,17.7,non-recyclable
NOVIEMBRE,2,4,SALAMANCA,2022,varios_residuos_de_construcción_y_demolición,348.82,non-recyclable
NOVIEMBRE,2,5,CHAMARTÍN,2022,varios_residuos_de_construcción_y_demolición,415.18,non-recyclable
NOVIEMBRE,3,8,FUENCARRAL,2022,varios_residuos_de_construcción_y_demolición,37.74,non-recyclable
NOVIEMBRE,3,9,MONCLOA,2022,varios_residuos_de_construcción_y_demolición,10.86,non-recyclable
NOVIEMBRE,3,10,LATINA,2022,varios_residuos_de_construcción_y_demolición,2.82,non-recyclable
NOVIEMBRE,4,15,CIUDAD LINEAL,2022,varios_residuos_de_construcción_y_demolición,168.014,non-recyclable
NOVIEMBRE,4,16,HORTALEZA,2022,varios_residuos_de_construcción_y_demolición,245.021,non-recyclable
NOVIEMBRE,4,20,SAN BLAS,2022,varios_residuos_de_construcción_y_demolición,182.016,non-recyclable
NOVIEMBRE,4,21,BARAJAS,2022,varios_residuos_de_construcción_y_demolición,105.009,non-recyclable
NOVIEMBRE,5,13,PUENTE DE VALLECAS ,2022,varios_residuos_de_construcción_y_demolición,160.853,non-recyclable
NOVIEMBRE,5,18,VILLA DE VALLECAS ,2022,varios_residuos_de_construcción_y_demolición,68.937,non-recyclable
NOVIEMBRE,5,14,MORATALAZ,2022,varios_residuos_de_construcción_y_demolición,183.832,non-recyclable
NOVIEMBRE,5,19,VICÁLVARO,2022,varios_residuos_de_construcción_y_demolición,45.958,non-recyclable
NOVIEMBRE,6,11,CARABANCHEL,2022,varios_residuos_de_construcción_y_demolición,67.852,non-recyclable
NOVIEMBRE,6,12,USERA,2022,varios_residuos_de_construcción_y_demolición,42.407,non-recyclable
NOVIEMBRE,6,17,VILLAVERDE,2022,varios_residuos_de_construcción_y_demolición,59.371,non-recyclable
DICIEMBRE,1,1,CENTRO ,2022,varios_residuos_de_construcción_y_demolición,32.78,non-recyclable
DICIEMBRE,1,6,TETUÁN,2022,varios_residuos_de_construcción_y_demolición,6.2,non-recyclable
DICIEMBRE,1,7,CHAMBERÍ,2022,varios_residuos_de_construcción_y_demolición,6.22,non-recyclable
DICIEMBRE,2,2,ARGANZUELA,2022,varios_residuos_de_construcción_y_demolición,140.76,non-recyclable
DICIEMBRE,2,3,RETIRO,2022,varios_residuos_de_construcción_y_demolición,124.92,non-recyclable
DICIEMBRE,2,4,SALAMANCA,2022,varios_residuos_de_construcción_y_demolición,425.33,non-recyclable
DICIEMBRE,2,5,CHAMARTÍN,2022,varios_residuos_de_construcción_y_demolición,507.58,non-recyclable
DICIEMBRE,3,8,FUENCARRAL,2022,varios_residuos_de_construcción_y_demolición,9.16,non-recyclable
DICIEMBRE,3,9,MONCLOA,2022,varios_residuos_de_construcción_y_demolición,0.0,non-recyclable
DICIEMBRE,3,10,LATINA,2022,varios_residuos_de_construcción_y_demolición,4.4,non-recyclable
DICIEMBRE,4,15,CIUDAD LINEAL,2022,varios_residuos_de_construcción_y_demolición,232.771,non-recyclable
DICIEMBRE,4,16,HORTALEZA,2022,varios_residuos_de_construcción_y_demolición,339.458,non-recyclable
DICIEMBRE,4,20,SAN BLAS,2022,varios_residuos_de_construcción_y_demolición,252.169,non-recyclable
DICIEMBRE,4,21,BARAJAS,2022,varios_residuos_de_construcción_y_demolición,145.482,non-recyclable
DICIEMBRE,5,13,PUENTE DE VALLECAS ,2022,varios_residuos_de_construcción_y_demolición,191.549,non-recyclable
DICIEMBRE,5,18,VILLA DE VALLECAS ,2022,varios_residuos_de_construcción_y_demolición,82.092,non-recyclable
DICIEMBRE,5,14,MORATALAZ,2022,varios_residuos_de_construcción_y_demolición,218.913,non-recyclable
DICIEMBRE,5,19,VICÁLVARO,2022,varios_residuos_de_construcción_y_demolición,54.728,non-recyclable
DICIEMBRE,6,11,CARABANCHEL,2022,varios_residuos_de_construcción_y_demolición,81.99,non-recyclable
DICIEMBRE,6,12,USERA,2022,varios_residuos_de_construcción_y_demolición,48.448,non-recyclable
DICIEMBRE,6,17,VILLAVERDE,2022,varios_residuos_de_construcción_y_demolición,55.902,non-recyclable
ENERO,1,1,CENTRO ,2023,varios_residuos_de_construcción_y_demolición,55.86,non-recyclable
ENERO,1,6,TETUÁN,2023,varios_residuos_de_construcción_y_demolición,5.18,non-recyclable
ENERO,1,7,CHAMBERÍ,2023,varios_residuos_de_construcción_y_demolición,9.3,non-recyclable
ENERO,2,2,ARGANZUELA,2023,varios_residuos_de_construcción_y_demolición,98.44,non-recyclable
ENERO,2,3,RETIRO,2023,varios_residuos_de_construcción_y_demolición,94.52,non-recyclable
ENERO,2,4,SALAMANCA,2023,varios_residuos_de_construcción_y_demolición,16.18,non-recyclable
ENERO,2,5,CHAMARTÍN,2023,varios_residuos_de_construcción_y_demolición,355.52,non-recyclable
ENERO,3,8,FUENCARRAL,2023,varios_residuos_de_construcción_y_demolición,47.9,non-recyclable
ENERO,3,9,MONCLOA,2023,varios_residuos_de_construcción_y_demolición,16.16,non-recyclable
ENERO,3,10,LATINA,2023,varios_residuos_de_construcción_y_demolición,26.44,non-recyclable
ENERO,4,15,CIUDAD LINEAL,2023,varios_residuos_de_construcción_y_demolición,169.848,non-recyclable
ENERO,4,16,HORTALEZA,2023,varios_residuos_de_construcción_y_demolición,271.756,non-recyclable
ENERO,4,20,SAN BLAS,2023,varios_residuos_de_construcción_y_demolición,135.878,non-recyclable
ENERO,4,21,BARAJAS,2023,varios_residuos_de_construcción_y_demolición,101.909,non-recyclable
ENERO,5,13,PUENTE DE VALLECAS,2023,varios_residuos_de_construcción_y_demolición,302.082,non-recyclable
ENERO,5,18,VILLA DE VALLECAS,2023,varios_residuos_de_construcción_y_demolición,173.808,non-recyclable
ENERO,5,14,MORATALAZ,2023,varios_residuos_de_construcción_y_demolición,95.178,non-recyclable
ENERO,5,19,VICÁLVARO,2023,varios_residuos_de_construcción_y_demolición,63.452,non-recyclable
ENERO,6,11,CARABANCHEL,2023,varios_residuos_de_construcción_y_demolición,129.404,non-recyclable
ENERO,6,12,USERA,2023,varios_residuos_de_construcción_y_demolición,76.466,non-recyclable
ENERO,6,17,VILLAVERDE,2023,varios_residuos_de_construcción_y_demolición,88.23,non-recyclable
FEBRERO,1,1,CENTRO ,2023,varios_residuos_de_construcción_y_demolición,7.96,non-recyclable
FEBRERO,1,6,TETUÁN,2023,varios_residuos_de_construcción_y_demolición,0.0,non-recyclable
FEBRERO,1,7,CHAMBERÍ,2023,varios_residuos_de_construcción_y_demolición,10.74,non-recyclable
FEBRERO,2,2,ARGANZUELA,2023,varios_residuos_de_construcción_y_demolición,104.47,non-recyclable
FEBRERO,2,3,RETIRO,2023,varios_residuos_de_construcción_y_demolición,79.45,non-recyclable
FEBRERO,2,4,SALAMANCA,2023,varios_residuos_de_construcción_y_demolición,75.56,non-recyclable
FEBRERO,2,5,CHAMARTÍN,2023,varios_residuos_de_construcción_y_demolición,149.04,non-recyclable
FEBRERO,3,8,FUENCARRAL,2023,varios_residuos_de_construcción_y_demolición,77.206,non-recyclable
FEBRERO,3,9,MONCLOA,2023,varios_residuos_de_construcción_y_demolición,51.54,non-recyclable
FEBRERO,3,10,LATINA,2023,varios_residuos_de_construcción_y_demolición,38.1,non-recyclable
FEBRERO,4,15,CIUDAD LINEAL,2023,varios_residuos_de_construcción_y_demolición,169.791,non-recyclable
FEBRERO,4,16,HORTALEZA,2023,varios_residuos_de_construcción_y_demolición,198.09,non-recyclable
FEBRERO,4,20,SAN BLAS,2023,varios_residuos_de_construcción_y_demolición,113.194,non-recyclable
FEBRERO,4,21,BARAJAS,2023,varios_residuos_de_construcción_y_demolición,84.896,non-recyclable
FEBRERO,5,13,PUENTE DE VALLECAS ,2023,varios_residuos_de_construcción_y_demolición,217.468,non-recyclable
FEBRERO,5,18,VILLA DE VALLECAS ,2023,varios_residuos_de_construcción_y_demolición,162.82,non-recyclable
FEBRERO,5,14,MORATALAZ,2023,varios_residuos_de_construcción_y_demolición,76.058,non-recyclable
FEBRERO,5,19,VICÁLVARO,2023,varios_residuos_de_construcción_y_demolición,50.705,non-recyclable
FEBRERO,6,11,CARABANCHEL,2023,varios_residuos_de_construcción_y_demolición,83.3,non-recyclable
FEBRERO,6,12,USERA,2023,varios_residuos_de_construcción_y_demolición,52.062,non-recyclable
FEBRERO,6,17,VILLAVERDE,2023,varios_residuos_de_construcción_y_demolición,72.887,non-recyclable
MARZO,1,1,CENTRO ,2023,varios_residuos_de_construcción_y_demolición,19.78,non-recyclable
MARZO,1,6,TETUÁN,2023,varios_residuos_de_construcción_y_demolición,2.28,non-recyclable
MARZO,1,7,CHAMBERÍ,2023,varios_residuos_de_construcción_y_demolición,4.88,non-recyclable
MARZO,2,2,ARGANZUELA,2023,varios_residuos_de_construcción_y_demolición,107.4,non-recyclable
MARZO,2,3,RETIRO,2023,varios_residuos_de_construcción_y_demolición,13.5,non-recyclable
MARZO,2,4,SALAMANCA,2023,varios_residuos_de_construcción_y_demolición,46.0,non-recyclable
MARZO,2,5,CHAMARTÍN,2023,varios_residuos_de_construcción_y_demolición,214.38,non-recyclable
MARZO,3,8,FUENCARRAL,2023,varios_residuos_de_construcción_y_demolición,63.84,non-recyclable
MARZO,3,9,MONCLOA,2023,varios_residuos_de_construcción_y_demolición,42.74,non-recyclable
MARZO,3,10,LATINA,2023,varios_residuos_de_construcción_y_demolición,27.82,non-recyclable
MARZO,4,15,CIUDAD LINEAL,2023,varios_residuos_de_construcción_y_demolición,192.197,non-recyclable
MARZO,4,16,HORTALEZA,2023,varios_residuos_de_construcción_y_demolición,224.23,non-recyclable
MARZO,4,20,SAN BLAS,2023,varios_residuos_de_construcción_y_demolición,160.164,non-recyclable
MARZO,4,21,BARAJAS,2023,varios_residuos_de_construcción_y_demolición,64.066,non-recyclable
MARZO,5,13,PUENTE DE VALLECAS ,2023,varios_residuos_de_construcción_y_demolición,189.305,non-recyclable
MARZO,5,18,VILLA DE VALLECAS ,2023,varios_residuos_de_construcción_y_demolición,216.348,non-recyclable
MARZO,5,14,MORATALAZ,2023,varios_residuos_de_construcción_y_demolición,81.131,non-recyclable
MARZO,5,19,VICÁLVARO,2023,varios_residuos_de_construcción_y_demolición,54.087,non-recyclable
MARZO,6,11,CARABANCHEL,2023,varios_residuos_de_construcción_y_demolición,83.576,non-recyclable
MARZO,6,12,USERA,2023,varios_residuos_de_construcción_y_demolición,49386.0,non-recyclable
MARZO,6,17,VILLAVERDE,2023,varios_residuos_de_construcción_y_demolición,56.984,non-recyclable
ABRIL,1,1,CENTRO ,2023,varios_residuos_de_construcción_y_demolición,15.76,non-recyclable
ABRIL,1,6,TETUÁN,2023,varios_residuos_de_construcción_y_demolición,0.0,non-recyclable
ABRIL,1,7,CHAMBERÍ,2023,varios_residuos_de_construcción_y_demolición,0.0,non-recyclable
ABRIL,2,2,ARGANZUELA,2023,varios_residuos_de_construcción_y_demolición,122.46,non-recyclable
ABRIL,2,3,RETIRO,2023,varios_residuos_de_construcción_y_demolición,36.2,non-recyclable
ABRIL,2,4,SALAMANCA,2023,varios_residuos_de_construcción_y_demolición,22.46,non-recyclable
ABRIL,2,5,CHAMARTÍN,2023,varios_residuos_de_construcción_y_demolición,294.58,non-recyclable
ABRIL,3,8,FUENCARRAL,2023,varios_residuos_de_construcción_y_demolición,123.68,non-recyclable
ABRIL,3,9,MONCLOA,2023,varios_residuos_de_construcción_y_demolición,87.45,non-recyclable
ABRIL,3,10,LATINA,2023,varios_residuos_de_construcción_y_demolición,70.162,non-recyclable
ABRIL,4,15,CIUDAD LINEAL,2023,varios_residuos_de_construcción_y_demolición,279.291,non-recyclable
ABRIL,4,16,HORTALEZA,2023,varios_residuos_de_construcción_y_demolición,325.84,non-recyclable
ABRIL,4,20,SAN BLAS,2023,varios_residuos_de_construcción_y_demolición,232.743,non-recyclable
ABRIL,4,21,BARAJAS,2023,varios_residuos_de_construcción_y_demolición,93.097,non-recyclable
ABRIL,5,13,PUENTE DE VALLECAS ,2023,varios_residuos_de_construcción_y_demolición,302.804,non-recyclable
ABRIL,5,18,VILLA DE VALLECAS ,2023,varios_residuos_de_construcción_y_demolición,131.776,non-recyclable
ABRIL,5,14,MORATALAZ,2023,varios_residuos_de_construcción_y_demolición,86.916,non-recyclable
ABRIL,5,19,VICÁLVARO,2023,varios_residuos_de_construcción_y_demolición,57.944,non-recyclable
ABRIL,6,11,CARABANCHEL,2023,varios_residuos_de_construcción_y_demolición,79.288,non-recyclable
ABRIL,6,12,USERA,2023,varios_residuos_de_construcción_y_demolición,46.852,non-recyclable
ABRIL,6,17,VILLAVERDE,2023,varios_residuos_de_construcción_y_demolición,54.06,non-recyclable
MAYO,1,1,CENTRO ,2023,varios_residuos_de_construcción_y_demolición,4.16,non-recyclable
MAYO,1,6,TETUÁN,2023,varios_residuos_de_construcción_y_demolición,1.32,non-recyclable
MAYO,1,7,CHAMBERÍ,2023,varios_residuos_de_construcción_y_demolición,0.0,non-recyclable
MAYO,2,2,ARGANZUELA,2023,varios_residuos_de_construcción_y_demolición,101.53,non-recyclable
MAYO,2,3,RETIRO,2023,varios_residuos_de_construcción_y_demolición,20.42,non-recyclable
MAYO,2,4,SALAMANCA,2023,varios_residuos_de_construcción_y_demolición,66.22,non-recyclable
MAYO,2,5,CHAMARTÍN,2023,varios_residuos_de_construcción_y_demolición,376.08,non-recyclable
MAYO,3,8,FUENCARRAL,2023,varios_residuos_de_construcción_y_demolición,69.34,non-recyclable
MAYO,3,9,MONCLOA,2023,varios_residuos_de_construcción_y_demolición,53.94,non-recyclable
MAYO,3,10,LATINA,2023,varios_residuos_de_construcción_y_demolición,39.5,non-recyclable
MAYO,4,15,CIUDAD LINEAL,2023,varios_residuos_de_construcción_y_demolición,205.55,non-recyclable
MAYO,4,16,HORTALEZA,2023,varios_residuos_de_construcción_y_demolición,239.808,non-recyclable
MAYO,4,20,SAN BLAS,2023,varios_residuos_de_construcción_y_demolición,171.291,non-recyclable
MAYO,4,21,BARAJAS,2023,varios_residuos_de_construcción_y_demolición,68.517,non-recyclable
MAYO,5,13,PUENTE DE VALLECAS ,2023,varios_residuos_de_construcción_y_demolición,313.742,non-recyclable
MAYO,5,18,VILLA DE VALLECAS ,2023,varios_residuos_de_construcción_y_demolición,144.276,non-recyclable
MAYO,5,14,MORATALAZ,2023,varios_residuos_de_construcción_y_demolición,91.604,non-recyclable
MAYO,5,19,VICÁLVARO,2023,varios_residuos_de_construcción_y_demolición,61.069,non-recyclable
MAYO,6,11,CARABANCHEL,2023,varios_residuos_de_construcción_y_demolición,106.405,non-recyclable
MAYO,6,12,USERA,2023,varios_residuos_de_construcción_y_demolición,62.876,non-recyclable
MAYO,6,17,VILLAVERDE,2023,varios_residuos_de_construcción_y_demolición,72.549,non-recyclable
JUNIO,1,1,CENTRO ,2023,varios_residuos_de_construcción_y_demolición,39.66,non-recyclable
JUNIO,1,6,TETUÁN,2023,varios_residuos_de_construcción_y_demolición,0.0,non-recyclable
JUNIO,1,7,CHAMBERÍ,2023,varios_residuos_de_construcción_y_demolición,3.88,non-recyclable
JUNIO,2,2,ARGANZUELA,2023,varios_residuos_de_construcción_y_demolición,101.53,non-recyclable
JUNIO,2,3,RETIRO,2023,varios_residuos_de_construcción_y_demolición,97.9,non-recyclable
JUNIO,2,4,SALAMANCA,2023,varios_residuos_de_construcción_y_demolición,264.44,non-recyclable
JUNIO,2,5,CHAMARTÍN,2023,varios_residuos_de_construcción_y_demolición,229.88,non-recyclable
JUNIO,3,8,FUENCARRAL,2023,varios_residuos_de_construcción_y_demolición,78.72,non-recyclable
JUNIO,3,9,MONCLOA,2023,varios_residuos_de_construcción_y_demolición,63.6,non-recyclable
JUNIO,3,10,LATINA,2023,varios_residuos_de_construcción_y_demolición,28.98,non-recyclable
JUNIO,4,15,CIUDAD LINEAL,2023,varios_residuos_de_construcción_y_demolición,239.358,non-recyclable
JUNIO,4,16,HORTALEZA,2023,varios_residuos_de_construcción_y_demolición,279.251,non-recyclable
JUNIO,4,20,SAN BLAS,2023,varios_residuos_de_construcción_y_demolición,199.465,non-recyclable
JUNIO,4,21,BARAJAS,2023,varios_residuos_de_construcción_y_demolición,79.786,non-recyclable
JUNIO,5,13,PUENTE DE VALLECAS ,2023,varios_residuos_de_construcción_y_demolición,326.514,non-recyclable
JUNIO,5,18,VILLA DE VALLECAS ,2023,varios_residuos_de_construcción_y_demolición,116.016,non-recyclable
JUNIO,5,14,MORATALAZ,2023,varios_residuos_de_construcción_y_demolición,88.506,non-recyclable
JUNIO,5,19,VICÁLVARO,2023,varios_residuos_de_construcción_y_demolición,59.004,non-recyclable
JUNIO,6,11,CARABANCHEL,2023,varios_residuos_de_construcción_y_demolición,132.158,non-recyclable
JUNIO,6,12,USERA,2023,varios_residuos_de_construcción_y_demolición,78.094,non-recyclable
JUNIO,6,17,VILLAVERDE,2023,varios_residuos_de_construcción_y_demolición,90.108,non-recyclable
JULIO,1,1,CENTRO ,2023,varios_residuos_de_construcción_y_demolición,1.52,non-recyclable
JULIO,1,6,TETUÁN,2023,varios_residuos_de_construcción_y_demolición,0.0,non-recyclable
JULIO,1,7,CHAMBERÍ,2023,varios_residuos_de_construcción_y_demolición,0.0,non-recyclable
JULIO,2,2,ARGANZUELA,2023,varios_residuos_de_construcción_y_demolición,137.9,non-recyclable
JULIO,2,3,RETIRO,2023,varios_residuos_de_construcción_y_demolición,0.0,non-recyclable
JULIO,2,4,SALAMANCA,2023,varios_residuos_de_construcción_y_demolición,8.14,non-recyclable
JULIO,2,5,CHAMARTÍN,2023,varios_residuos_de_construcción_y_demolición,283.24,non-recyclable
JULIO,3,8,FUENCARRAL,2023,varios_residuos_de_construcción_y_demolición,57.26,non-recyclable
JULIO,3,9,MONCLOA,2023,varios_residuos_de_construcción_y_demolición,96.92,non-recyclable
JULIO,3,10,LATINA,2023,varios_residuos_de_construcción_y_demolición,53.02,non-recyclable
JULIO,4,15,CIUDAD LINEAL,2023,varios_residuos_de_construcción_y_demolición,215.64,non-recyclable
JULIO,4,16,HORTALEZA,2023,varios_residuos_de_construcción_y_demolición,251.58,non-recyclable
JULIO,4,20,SAN BLAS,2023,varios_residuos_de_construcción_y_demolición,179.7,non-recyclable
JULIO,4,21,BARAJAS,2023,varios_residuos_de_construcción_y_demolición,71.88,non-recyclable
JULIO,5,13,PUENTE DE VALLECAS ,2023,varios_residuos_de_construcción_y_demolición,32.824,non-recyclable
JULIO,5,18,VILLA DE VALLECAS ,2023,varios_residuos_de_construcción_y_demolición,28.721,non-recyclable
JULIO,5,14,MORATALAZ,2023,varios_residuos_de_construcción_y_demolición,12.309,non-recyclable
JULIO,5,19,VICÁLVARO,2023,varios_residuos_de_construcción_y_demolición,8.206,non-recyclable
JULIO,6,11,CARABANCHEL,2023,varios_residuos_de_construcción_y_demolición,115.143,non-recyclable
JULIO,6,12,USERA,2023,varios_residuos_de_construcción_y_demolición,90.903,non-recyclable
JULIO,6,17,VILLAVERDE,2023,varios_residuos_de_construcción_y_demolición,96.963,non-recyclable
AGOSTO,1,1,CENTRO ,2023,varios_residuos_de_construcción_y_demolición,13.7,non-recyclable
AGOSTO,1,6,TETUÁN,2023,varios_residuos_de_construcción_y_demolición,0.0,non-recyclable
AGOSTO,1,7,CHAMBERÍ,2023,varios_residuos_de_construcción_y_demolición,0.0,non-recyclable
AGOSTO,2,2,ARGANZUELA,2023,varios_residuos_de_construcción_y_demolición,6.1,non-recyclable
AGOSTO,2,3,RETIRO,2023,varios_residuos_de_construcción_y_demolición,0.0,non-recyclable
AGOSTO,2,4,SALAMANCA,2023,varios_residuos_de_construcción_y_demolición,0.0,non-recyclable
AGOSTO,2,5,CHAMARTÍN,2023,varios_residuos_de_construcción_y_demolición,191.44,non-recyclable
AGOSTO,3,8,FUENCARRAL,2023,varios_residuos_de_construcción_y_demolición,50.98,non-recyclable
AGOSTO,3,9,MONCLOA,2023,varios_residuos_de_construcción_y_demolición,87.88,non-recyclable
AGOSTO,3,10,LATINA,2023,varios_residuos_de_construcción_y_demolición,12.52,non-recyclable
AGOSTO,4,15,CIUDAD LINEAL,2023,varios_residuos_de_construcción_y_demolición,137.604,non-recyclable
AGOSTO,4,16,HORTALEZA,2023,varios_residuos_de_construcción_y_demolición,160.538,non-recyclable
AGOSTO,4,20,SAN BLAS,2023,varios_residuos_de_construcción_y_demolición,114.67,non-recyclable
AGOSTO,4,21,BARAJAS,2023,varios_residuos_de_construcción_y_demolición,45.868,non-recyclable
AGOSTO,5,13,PUENTE DE VALLECAS ,2023,varios_residuos_de_construcción_y_demolición,79.856,non-recyclable
AGOSTO,5,18,VILLA DE VALLECAS ,2023,varios_residuos_de_construcción_y_demolición,67.249,non-recyclable
AGOSTO,5,14,MORATALAZ,2023,varios_residuos_de_construcción_y_demolición,28.821,non-recyclable
AGOSTO,5,19,VICÁLVARO,2023,varios_residuos_de_construcción_y_demolición,19.214,non-recyclable
AGOSTO,6,11,CARABANCHEL,2023,varios_residuos_de_construcción_y_demolición,75.266,non-recyclable
AGOSTO,6,12,USERA,2023,varios_residuos_de_construcción_y_demolición,44.476,non-recyclable
AGOSTO,6,17,VILLAVERDE,2023,varios_residuos_de_construcción_y_demolición,51.318,non-recyclable
SEPTIEMBRE,1,1,CENTRO ,2023,varios_residuos_de_construcción_y_demolición,57.04,non-recyclable
SEPTIEMBRE,1,6,TETUÁN,2023,varios_residuos_de_construcción_y_demolición,0.0,non-recyclable
SEPTIEMBRE,1,7,CHAMBERÍ,2023,varios_residuos_de_construcción_y_demolición,0.0,non-recyclable
SEPTIEMBRE,2,2,ARGANZUELA,2023,varios_residuos_de_construcción_y_demolición,3.46,non-recyclable
SEPTIEMBRE,2,3,RETIRO,2023,varios_residuos_de_construcción_y_demolición,0.0,non-recyclable
SEPTIEMBRE,2,4,SALAMANCA,2023,varios_residuos_de_construcción_y_demolición,4.925,non-recyclable
